frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,hip.Center_x,hip.Center_y,hip.Center_z
0,-0.33986714,-1.0017041,-0.40410796,-0.88862854,-0.073034346,-0.073133826,-0.044366393,0.053614076,-0.7562226,0.16668984,-0.073034346,-0.23797077,0.20889422,-1.2972049,-0.3644156,0.29332015,-2.4369495,-0.32749206,-0.044366393,-0.11523825,-0.48690417,0.16668984,0.5179493,-0.8904036,0.20889422,1.3622109,-0.7912112,0.33554217,1.3200067,-0.32978177,0.33554217,0.5179493,-0.08265105,0.04006001,-0.24188668,-0.33058333,0.2722182,1.3411088,-0.5670888,-0.69865566,1.88987,-0.5080184,-0.21321872,1.6154895,-0.5002623,0.06116196,-0.009709897,-0.49625212
