frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,hip.Center_x,hip.Center_y,hip.Center_z
0,0.4585998,-1.903049,-0.90108335,0.38322473,-0.9232357,-0.7547967,0.27017713,-0.018782191,-0.37742996,-0.14436936,-0.018782191,-0.6200266,-0.106682055,-0.960923,-1.0211692,0.006380327,-1.8276892,-0.73303676,0.4585998,0.056592412,-1.1461209,0.53397393,0.5464992,-0.81514156,0.38322473,1.1494682,-0.45089167,-0.33279157,1.1117808,-0.54234296,-0.40816617,0.47112435,-0.7593947,-0.44585395,-0.018782191,-1.0871053,0.025216348,1.1306245,-0.4958741,-0.46467614,1.8466265,-0.44310576,-0.21972966,1.4886255,-0.62847954,0.06290413,-0.018782191,-0.4996291
