frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,hip.Center_x,hip.Center_y,hip.Center_z
0,0.056006398,-2.1159456,0.18984675,-0.07700446,-1.0519079,0.046886683,-0.16567805,-0.076544456,-0.2678168,0.27767465,0.056466408,-0.6992269,0.41066977,-0.16521804,-0.59615207,0.41066977,-1.0962449,-0.70340014,-0.5203572,-0.16521804,-0.40024602,-0.5203572,0.49980336,-0.36331367,-0.43168357,1.1648248,-0.05050987,0.3663487,1.2091618,-0.6443037,0.54368013,0.54414016,-0.099833995,0.676691,-0.032207422,0.22623831,-0.03266767,1.1869934,-0.304555,-0.03266767,2.1180358,-0.3501888,-0.03266767,1.6525147,-0.41144466,0.05599829,-0.010038784,-0.5025361
